screen_id,screenshot_file,timestamp,viewport,role,workspace,section,page_title,route,url,previous_screen_id,clicked_label,expected_result,actual_result,result_type,back_path_available,primary_action_label,workspace_visible,role_visible,issues,notes
SUPERADMIN__PLATFORM__STUDENTS__ACTIVITY__LOAD__MOBILE__498,screenshots/mobile/SUPERADMIN__PLATFORM__STUDENTS__ACTIVITY__LOAD__MOBILE__498.png,2026-06-11T06:21:11.149Z,mobile,Super Admin,Platform,Students,Activity,/operations?workspace=platform&view=students&section=activity,https://bneineviimacademy.org/operations?workspace=platform&view=students&section=activity,,,Students / Activity loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__STUDENTS__NEXT_YEAR_LOGIN__LOAD__MOBILE__499,screenshots/mobile/SUPERADMIN__PLATFORM__STUDENTS__NEXT_YEAR_LOGIN__LOAD__MOBILE__499.png,2026-06-11T06:21:11.149Z,mobile,Super Admin,Platform,Students,Next Year Login,/operations?workspace=platform&view=students&section=next_year_login,https://bneineviimacademy.org/operations?workspace=platform&view=students&section=next_year_login,,,Students / Next Year Login loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__OVERVIEW__LOAD__MOBILE__500,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__OVERVIEW__LOAD__MOBILE__500.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Overview,/operations?workspace=platform&view=contacts&section=overview,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=overview,,,Contacts / Overview loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__INTERESTED_PARENTS__LOAD__MOBILE__501,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__INTERESTED_PARENTS__LOAD__MOBILE__501.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Interested Parents,/operations?workspace=platform&view=contacts&section=interested_parents,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=interested_parents,,,Contacts / Interested Parents loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__PARENTS__LOAD__MOBILE__502,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__PARENTS__LOAD__MOBILE__502.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Parents,/operations?workspace=platform&view=contacts&section=parents,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=parents,,,Contacts / Parents loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__PEOPLE__LOAD__MOBILE__503,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__PEOPLE__LOAD__MOBILE__503.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,People,/operations?workspace=platform&view=contacts&section=people,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=people,,,Contacts / People loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__CONTACTS__LOAD__MOBILE__504,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__CONTACTS__LOAD__MOBILE__504.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Contacts,/operations?workspace=platform&view=contacts&section=contacts,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=contacts,,,Contacts / Contacts loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__NOTES__LOAD__MOBILE__505,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__NOTES__LOAD__MOBILE__505.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Notes,/operations?workspace=platform&view=contacts&section=notes,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=notes,,,Contacts / Notes loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__STUDENTS__LOAD__MOBILE__506,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__STUDENTS__LOAD__MOBILE__506.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Students,/operations?workspace=platform&view=contacts&section=students,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=students,,,Contacts / Students loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__INTAKE__LOAD__MOBILE__507,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__INTAKE__LOAD__MOBILE__507.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Intake,/operations?workspace=platform&view=contacts&section=intake,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=intake,,,Contacts / Intake loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__FOLLOW_UP__LOAD__MOBILE__508,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__FOLLOW_UP__LOAD__MOBILE__508.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Follow Up,/operations?workspace=platform&view=contacts&section=follow_up,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=follow_up,,,Contacts / Follow Up loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTACTS__TAGS__LOAD__MOBILE__509,screenshots/mobile/SUPERADMIN__PLATFORM__CONTACTS__TAGS__LOAD__MOBILE__509.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Contacts,Tags,/operations?workspace=platform&view=contacts&section=tags,https://bneineviimacademy.org/operations?workspace=platform&view=contacts&section=tags,,,Contacts / Tags loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__LIBRARY__LOAD__MOBILE__510,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__LIBRARY__LOAD__MOBILE__510.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Content,Library,/operations?workspace=platform&view=content&section=library,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=library,,,Content / Library loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__MEETINGS__LOAD__MOBILE__511,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__MEETINGS__LOAD__MOBILE__511.png,2026-06-11T06:21:11.150Z,mobile,Super Admin,Platform,Content,Meetings,/operations?workspace=platform&view=content&section=meetings,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=meetings,,,Content / Meetings loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__RESEARCH__LOAD__MOBILE__512,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__RESEARCH__LOAD__MOBILE__512.png,2026-06-11T06:21:11.151Z,mobile,Super Admin,Platform,Content,Research,/operations?workspace=platform&view=content&section=research,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=research,,,Content / Research loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__SELECTED__LOAD__MOBILE__513,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__SELECTED__LOAD__MOBILE__513.png,2026-06-11T06:21:11.151Z,mobile,Super Admin,Platform,Content,Selected,/operations?workspace=platform&view=content&section=selected,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=selected,,,Content / Selected loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__REPURPOSE__LOAD__MOBILE__514,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__REPURPOSE__LOAD__MOBILE__514.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Content,Repurpose,/operations?workspace=platform&view=content&section=repurpose,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=repurpose,,,Content / Repurpose loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__NEWSLETTER__LOAD__MOBILE__515,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__NEWSLETTER__LOAD__MOBILE__515.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Content,Newsletter,/operations?workspace=platform&view=content&section=newsletter,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=newsletter,,,Content / Newsletter loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__PROMPTS__LOAD__MOBILE__516,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__PROMPTS__LOAD__MOBILE__516.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Content,Prompts,/operations?workspace=platform&view=content&section=prompts,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=prompts,,,Content / Prompts loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CONTENT__BUNDLES__LOAD__MOBILE__517,screenshots/mobile/SUPERADMIN__PLATFORM__CONTENT__BUNDLES__LOAD__MOBILE__517.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Content,Bundles,/operations?workspace=platform&view=content&section=bundles,https://bneineviimacademy.org/operations?workspace=platform&view=content&section=bundles,,,Content / Bundles loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__CALENDAR__OVERVIEW__LOAD__MOBILE__518,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__OVERVIEW__LOAD__MOBILE__518.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Calendar,Overview,/operations?workspace=platform&view=calendar&section=overview,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=overview,,,Calendar / Overview loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__CALENDAR__WEEK__LOAD__MOBILE__519,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__WEEK__LOAD__MOBILE__519.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Calendar,Week,/operations?workspace=platform&view=calendar&section=week,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=week,,,Calendar / Week loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__CALENDAR__MONTH__LOAD__MOBILE__520,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__MONTH__LOAD__MOBILE__520.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Calendar,Month,/operations?workspace=platform&view=calendar&section=month,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=month,,,Calendar / Month loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__CALENDAR__CLASSES__LOAD__MOBILE__521,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__CLASSES__LOAD__MOBILE__521.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Calendar,Classes,/operations?workspace=platform&view=calendar&section=classes,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=classes,,,Calendar / Classes loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__CALENDAR__STUDENTS__LOAD__MOBILE__522,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__STUDENTS__LOAD__MOBILE__522.png,2026-06-11T06:21:11.152Z,mobile,Super Admin,Platform,Calendar,Students,/operations?workspace=platform&view=calendar&section=students,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=students,,,Calendar / Students loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__CALENDAR__PROVIDER__LOAD__MOBILE__523,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__PROVIDER__LOAD__MOBILE__523.png,2026-06-11T06:21:11.153Z,mobile,Super Admin,Platform,Calendar,Provider,/operations?workspace=platform&view=calendar&section=provider,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=provider,,,Calendar / Provider loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__CALENDAR__GOOGLE_SYNC__LOAD__MOBILE__524,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__GOOGLE_SYNC__LOAD__MOBILE__524.png,2026-06-11T06:21:11.153Z,mobile,Super Admin,Platform,Calendar,Google Sync,/operations?workspace=platform&view=calendar&section=google_sync,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=google_sync,,,Calendar / Google Sync loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__CALENDAR__SETTINGS__LOAD__MOBILE__525,screenshots/mobile/SUPERADMIN__PLATFORM__CALENDAR__SETTINGS__LOAD__MOBILE__525.png,2026-06-11T06:21:11.153Z,mobile,Super Admin,Platform,Calendar,Settings,/operations?workspace=platform&view=calendar&section=settings,https://bneineviimacademy.org/operations?workspace=platform&view=calendar&section=settings,,,Calendar / Settings loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SERVICE_PROVIDERS__OVERVIEW__LOAD__MOBILE__526,screenshots/mobile/SUPERADMIN__PLATFORM__SERVICE_PROVIDERS__OVERVIEW__LOAD__MOBILE__526.png,2026-06-11T06:21:11.153Z,mobile,Super Admin,Platform,Service Providers,Overview,/operations?workspace=platform&view=service_providers&section=overview,https://bneineviimacademy.org/operations?workspace=platform&view=service_providers&section=overview,,,Service Providers / Overview loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
